Comercio Formal,,,,
Unidad,Nombre Unidad,Zona Coplademun,Giro,Cantidad
165,Hogares del Batán,1B,"MISCELANEA
",1
165,Hogares del Batán,1B,"OFICINA ADMINISTRATIVA
",2
165,Hogares del Batán,1B,"RENTA DE SISTEMA DE COMPUTO
",4
165,Hogares del Batán,1B,"RESTAURANT-BAR CAMPESTRE
",1
165,Hogares del Batán,1B,"ROTULOS
",1
165,Hogares del Batán,1B,"TALLER DE APARATOS ELECTRONICOS Y ELECTRICOS
",1
165,Hogares del Batán,1B,"TALLER DE LAMINADO Y PINTURA
",2
165,Hogares del Batán,1B,"TALLER MECANICO
",1
165,Hogares del Batán,1B,"TALLER
",1
165,Hogares del Batán,1B,"VENTA Y CONSUMO DE BEBIDAS DE BAJA GRADUACION CON ALIMENTOS
",1
165,Hogares del Batán,1B,"VTA. DE FRUTAS Y VERDURAS
",1
168,"Huerta, La",1B,ALIMENTOS,3
168,"Huerta, La",1B,GUARDERIA,1
168,"Huerta, La",1B,ROPA,1
169,"Húmedo de Nextipac, El",RS,"ABARROTES
",49
169,"Húmedo de Nextipac, El",RS,"ALIMENTOS PARA USO ANIMAL
",1
169,"Húmedo de Nextipac, El",RS,"ALIMENTOS
",3
169,"Húmedo de Nextipac, El",RS,"ANUNCIO SIN ESTRUCTURA LUMINOSO
",4
169,"Húmedo de Nextipac, El",RS,"ART. DE BELLEZA
",1
169,"Húmedo de Nextipac, El",RS,"CARNICERIA
",4
169,"Húmedo de Nextipac, El",RS,"CREMERIA
",2
169,"Húmedo de Nextipac, El",RS,"DULCERIA
",2
169,"Húmedo de Nextipac, El",RS,"ESTETICA
",5
169,"Húmedo de Nextipac, El",RS,"FARMACIA
",1
169,"Húmedo de Nextipac, El",RS,"FRUTAS Y VERDURAS
",3
169,"Húmedo de Nextipac, El",RS,"GUARDERIAS
",1
169,"Húmedo de Nextipac, El",RS,"JUEGOS DE VIDEO
",6
169,"Húmedo de Nextipac, El",RS,"MANUFACTURA MENOR
",1
169,"Húmedo de Nextipac, El",RS,"MAQUINAS TORTILLADORAS
",4
169,"Húmedo de Nextipac, El",RS,"MINI-SUPER
",2
169,"Húmedo de Nextipac, El",RS,"MISCELANEA
",8
169,"Húmedo de Nextipac, El",RS,"MOLINO DE NIXTAMAL
",1
169,"Húmedo de Nextipac, El",RS,"OFICINA ADMINISTRATIVA
",1
169,"Húmedo de Nextipac, El",RS,"PANADERIA
",1
169,"Húmedo de Nextipac, El",RS,"PAPELERIA
",1
169,"Húmedo de Nextipac, El",RS,"PURIFICACIÓN Y ENVASADO DE AGUA PARA CONSUMO HUMANO
",2
169,"Húmedo de Nextipac, El",RS,"REFACCIONARIA
",1
169,"Húmedo de Nextipac, El",RS,"RENTA DE SISTEMA DE COMPUTO
",5
169,"Húmedo de Nextipac, El",RS,"ROPA
",3
169,"Húmedo de Nextipac, El",RS,"TALLER (CANTERA)
",1
169,"Húmedo de Nextipac, El",RS,"TALLER DE COSTURA
",1
169,"Húmedo de Nextipac, El",RS,"TALLER DE JOYERIA
",1
169,"Húmedo de Nextipac, El",RS,"TALLER MECANICO
",1
169,"Húmedo de Nextipac, El",RS,"TLAPALERIA
",1
169,"Húmedo de Nextipac, El",RS,"VENTA DE BEBIDAS DE BAJA GRADUACION DEPOSITO
",1
170,Indígena de Mezquitán ,2B,"(1) MAQ. TORTILLADORA
",4
170,Indígena de Mezquitán ,2B,"ABARROTES
",76
170,Indígena de Mezquitán ,2B,"ALIMENTOS
",5
170,Indígena de Mezquitán ,2B,"ANUNCIO SIN ESTRUCTURA LUMINOSO
",1
170,Indígena de Mezquitán ,2B,"ANUNCIO SIN ESTRUCTURA OPACO
",2
170,Indígena de Mezquitán ,2B,"ART. DE LIMPIEZA
",1
170,Indígena de Mezquitán ,2B,"ARTICULOS DE BELLEZA
",1
170,Indígena de Mezquitán ,2B,"BILLAR CATEGORIA ""A""
",1
170,Indígena de Mezquitán ,2B,"BODEGA
",1
170,Indígena de Mezquitán ,2B,"CARNES FRIAS
",1
170,Indígena de Mezquitán ,2B,"CARNICERIA
",5
170,Indígena de Mezquitán ,2B,"CARPINTERIA
",3
170,Indígena de Mezquitán ,2B,"CERRAJERIA
",1
170,Indígena de Mezquitán ,2B,"CONSERVADOR DE PRODUCTOS HELADOS
",1
170,Indígena de Mezquitán ,2B,"CONSULTORIO ODONTOLOGICO
",1
170,Indígena de Mezquitán ,2B,"CREMERIA
",2
170,Indígena de Mezquitán ,2B,"DULCERIA
",2
170,Indígena de Mezquitán ,2B,"ESTETICA
",6
170,Indígena de Mezquitán ,2B,"EXP. DE POLLO
",3
170,Indígena de Mezquitán ,2B,"FARMACIA
",3
170,Indígena de Mezquitán ,2B,"FERRETERIA
",1
170,Indígena de Mezquitán ,2B,"FRUTAS Y VERDURAS
",1
170,Indígena de Mezquitán ,2B,"GUARDERIAS
",1
170,Indígena de Mezquitán ,2B,"JUEGOS DE VIDEO
",7
170,Indígena de Mezquitán ,2B,"MANUFACTURA MENOR
",1
170,Indígena de Mezquitán ,2B,"MAQUILA[GIRO NO VIGENTE]
",1
170,Indígena de Mezquitán ,2B,"MAQUINAS TORTILLADORAS
",5
170,Indígena de Mezquitán ,2B,"MISCELANEA
",2
170,Indígena de Mezquitán ,2B,"OFICINA ADMINISTRATIVA
",2
170,Indígena de Mezquitán ,2B,"PALETERIA
",2
170,Indígena de Mezquitán ,2B,"PANADERIA
",1
170,Indígena de Mezquitán ,2B,"PAPELERIA
",4
170,Indígena de Mezquitán ,2B,"PURIFICACIÓN Y ENVASADO DE AGUA PARA CONSUMO HUMANO
",2
170,Indígena de Mezquitán ,2B,"REGALOS
",1
170,Indígena de Mezquitán ,2B,"RENTA DE SISTEMA DE COMPUTO
",7
170,Indígena de Mezquitán ,2B,"ROPA
",2
170,Indígena de Mezquitán ,2B,"SALON DE EVENTOS
",1
170,Indígena de Mezquitán ,2B,"TALLER
",5
170,Indígena de Mezquitán ,2B,"TLAPALERIA
",1
170,Indígena de Mezquitán ,2B,"VENTA DE BEBIDAS DE BAJA GRADUACION DEPOSITO
",2
170,Indígena de Mezquitán ,2B,"VINOS Y LICORES EN VINATERIAS
",1
171,Indígena de San Juan Ocotán,4,"ABARROTES
",10
171,Indígena de San Juan Ocotán,4,"ANUNCIO SIN ESTRUCTURA LUMINOSO
",2
171,Indígena de San Juan Ocotán,4,"BODEGA
",1
171,Indígena de San Juan Ocotán,4,"DULCERIA
",1
171,Indígena de San Juan Ocotán,4,"ESCUELA PREESCOLAR
",1
171,Indígena de San Juan Ocotán,4,"EXP. DE POLLO
",1
171,Indígena de San Juan Ocotán,4,"FABRICAS E INDUSTRIAS
",1
171,Indígena de San Juan Ocotán,4,"HERRERIA
",1
171,Indígena de San Juan Ocotán,4,"JUEGOS DE VIDEO
",1
171,Indígena de San Juan Ocotán,4,"PANADERIA
",1
171,Indígena de San Juan Ocotán,4,"PAPELERIA
",1
171,Indígena de San Juan Ocotán,4,"REGALOS
",1
171,Indígena de San Juan Ocotán,4,"ROPA
",1
171,Indígena de San Juan Ocotán,4,"TALLER MECANICO
",1
171,Indígena de San Juan Ocotán,4,"VETERINARIA
",1
172,Industrial Los Belenes,1B,"80 VIDEO JUEGOS
",1
172,Industrial Los Belenes,1B,"ABARROTES
",3
172,Industrial Los Belenes,1B,"ACADEMIA DE ACTIVIDADES TÉCNICAS Y DE CAPACITACIÓN
",1
172,Industrial Los Belenes,1B,"ACCESORIOS DE VESTIR
",1
172,Industrial Los Belenes,1B,"AGENCIA DE MENSAJERIA Y PAQUETERIA
",1
172,Industrial Los Belenes,1B,"ALIMENTOS PARA USO ANIMAL
",1
172,Industrial Los Belenes,1B,"ALIMENTOS
",9
172,Industrial Los Belenes,1B,"ALMACEN
",3
172,Industrial Los Belenes,1B,"ANUNCIO ESTRUCTURAL
",1
172,Industrial Los Belenes,1B,"ANUNCIO SEMIESTRUCTURAL LUMINOSO
",1
172,Industrial Los Belenes,1B,"ANUNCIO SEMIESTRUCTURAL OPACO
",1
172,Industrial Los Belenes,1B,"ANUNCIO SIN ESTRUCTURA LUMINOSO
",1
172,Industrial Los Belenes,1B,"ANUNCIO SIN ESTRUCTURA OPACO
",3
172,Industrial Los Belenes,1B,"ANUNCIOS ESPECIALES
",2
172,Industrial Los Belenes,1B,"APARATOS ELECTRODOMESTICOS
",1
172,Industrial Los Belenes,1B,"APARATOS ELECTRONICOS
",1
172,Industrial Los Belenes,1B,"ART. DE DECORACION
",1
172,Industrial Los Belenes,1B,"ARTESANIAS
",1
172,Industrial Los Belenes,1B,"ARTICULOS PARA EL HOGAR
",1
172,Industrial Los Belenes,1B,"BAÑOS PUBLICOS
",1
172,Industrial Los Belenes,1B,"BILLAR CATEGORIA 'A'
",1
172,Industrial Los Belenes,1B,"BODEGA
",4
172,Industrial Los Belenes,1B,"BOTANAS
",1
172,Industrial Los Belenes,1B,"C.V. DE PRODUCTOS QUIMICOS FARMACEUTICOS
",1
172,Industrial Los Belenes,1B,"C.V. Y DIST. DE CONEXIONES VALVULAS Y EQUIPOS PARA LA INDUST
",1
172,Industrial Los Belenes,1B,"CAFETERIA
",1
172,Industrial Los Belenes,1B,"CANCHAS DEPORTIVAS
",1
172,Industrial Los Belenes,1B,"CASA DE CAMBIO
",1
172,Industrial Los Belenes,1B,"CONSULTORIO MEDICO
",1
172,Industrial Los Belenes,1B,"CONSULTORIO ODONTOLOGICO
",1
172,Industrial Los Belenes,1B,"CONSULTORIOS
",1
172,Industrial Los Belenes,1B,"DESPACHO DE TINTORERIA
",1
172,Industrial Los Belenes,1B,"EQUIPO DE SEGURIDAD INDUSTRIAL
",1
172,Industrial Los Belenes,1B,"ESTETICA
",1
172,Industrial Los Belenes,1B,"FABRICAS E INDUSTRIAS
",15
172,Industrial Los Belenes,1B,"HERRERIA
",1
172,Industrial Los Belenes,1B,"IMPRENTA
",1
172,Industrial Los Belenes,1B,"INST. BANCARIA Y DE CDTO.
",1
172,Industrial Los Belenes,1B,"LABORATORIO FOTOGRAFICO
",1
172,Industrial Los Belenes,1B,"LUDOTECA
",1
172,Industrial Los Belenes,1B,"MANTTO.DE EQ.ELECTRICO REGEN.DE ACEITES,AISLANTE Y CONSTRUCC
",1
172,Industrial Los Belenes,1B,"MATERIALES PARA CONSTRUCCION
",1
172,Industrial Los Belenes,1B,"MUEBLERIAS
",4
172,Industrial Los Belenes,1B,"NEVERIA
",2
172,Industrial Los Belenes,1B,"OFICINA ADMINISTRATIVA
",1
172,Industrial Los Belenes,1B,"PALETERIA Y NEVERIA
",1
172,Industrial Los Belenes,1B,"PAPELERIA
",1
172,Industrial Los Belenes,1B,"PEDICURISTA
",1
172,Industrial Los Belenes,1B,"PINTURAS
",1
172,Industrial Los Belenes,1B,"PRESTAMOS PRENDARIOS
",1
172,Industrial Los Belenes,1B,"PRESTAMOS
",1
172,Industrial Los Belenes,1B,"REFACCIONARIA
",1
172,Industrial Los Belenes,1B,"REGALOS
",2
172,Industrial Los Belenes,1B,"ROPA
",7
172,Industrial Los Belenes,1B,"SERVICIO AUTOMOTRIZ
",1
172,Industrial Los Belenes,1B,"TALLER DE LAMINADO Y PINTURA
",1
172,Industrial Los Belenes,1B,"TALLER MECANICO
",1
172,Industrial Los Belenes,1B,"TATUAJES Y PERFORACIONES
",1
172,Industrial Los Belenes,1B,"TELEFONOS CELULARES
",2
172,Industrial Los Belenes,1B,"TIENDA DE DEPORTES
",1
172,Industrial Los Belenes,1B,"TRANSFORMACION DE ALIMENTOS
",1
172,Industrial Los Belenes,1B,"TRES JUEGOS DE VIDEO
",1
172,Industrial Los Belenes,1B,"VTA. DE MATERIALES PARA CONSTRUCCION Y FERRETERIA
",1
172,Industrial Los Belenes,1B,"ZAPATERIA
",1
173,Industrial Zapopan Norte,3,"ABARROTERA
",1
173,Industrial Zapopan Norte,3,"ACUARIO
",1
173,Industrial Zapopan Norte,3,"AGENCIA DE AUTOS NUEVOS
",1
173,Industrial Zapopan Norte,3,"AGENCIA DE MENSAJERIA Y PAQUETERIA
",1
173,Industrial Zapopan Norte,3,"ALIMENTOS PARA USO ANIMAL
",1
173,Industrial Zapopan Norte,3,"ALIMENTOS
",3
173,Industrial Zapopan Norte,3,"ALMACEN
",10
173,Industrial Zapopan Norte,3,"ALUMINIO
",1
173,Industrial Zapopan Norte,3,"ANUNCIO ESTRUCTURAL SOBRE PUENTE PEATONAL
",3
173,Industrial Zapopan Norte,3,"ANUNCIO SEMIESTRUCTURAL OPACO
",1
173,Industrial Zapopan Norte,3,"APARATOS ELECTRONICOS
",1
173,Industrial Zapopan Norte,3,"BODEGA
",38
173,Industrial Zapopan Norte,3,"BODEGA
",38
173,Industrial Zapopan Norte,3,"C.V. DE MATERIALES PARA CONSTRUCCION
",1
173,Industrial Zapopan Norte,3,"C.V. DE MATERIALES PARA CONSTRUCCION
",1
173,Industrial Zapopan Norte,3,"C.V. TODA CLASE DE OPERACIONES MERCANTILES
",1
173,Industrial Zapopan Norte,3,"C.V. TODA CLASE DE OPERACIONES MERCANTILES
",1
173,Industrial Zapopan Norte,3,"C.V.DIS. IMPORT. EXPORT. DE JUGUET. ART. P/FIESTA Y ADORNOS
",1
173,Industrial Zapopan Norte,3,"CANCHAS DEPORTIVAS
",1
173,Industrial Zapopan Norte,3,"CANCHAS DEPORTIVAS
",1
173,Industrial Zapopan Norte,3,"CENTRO DE COPIADO
",1
173,Industrial Zapopan Norte,3,"CENTRO DE COPIADO
",1
173,Industrial Zapopan Norte,3,"COMPRA VENTA DE SISTEMA DE COMPUTO Y CONSUMIBLES
",1
173,Industrial Zapopan Norte,3,"COMPRA VENTA DE SISTEMA DE COMPUTO Y CONSUMIBLES
",1
173,Industrial Zapopan Norte,3,"DETALLADO AUTOMOTRIZ
",1
173,Industrial Zapopan Norte,3,"DETALLADO AUTOMOTRIZ
",1
173,Industrial Zapopan Norte,3,"EQUIPO
",1
173,Industrial Zapopan Norte,3,"EQUIPO
",1
173,Industrial Zapopan Norte,3,"ESTACION DE GAS
",1
173,Industrial Zapopan Norte,3,"ESTACION DE GASOLINA
",1
173,Industrial Zapopan Norte,3,"FABRICA E INDUSTRIAS
",4
173,Industrial Zapopan Norte,3,"FABRICACION DE CALZADO
",1
173,Industrial Zapopan Norte,3,"FABRICACION Y VENTA ACCESORIOS AUTOMOTRICES
",1
173,Industrial Zapopan Norte,3,"FABRICAS E INDUSTRIAS
",99
173,Industrial Zapopan Norte,3,"FARMACIA
",1
173,Industrial Zapopan Norte,3,"GIMNASIO
",2
173,Industrial Zapopan Norte,3,"IMPRENTA
",2
173,Industrial Zapopan Norte,3,"LAVANDERIA
",1
173,Industrial Zapopan Norte,3,"MAQUILA[GIRO NO VIGENTE]
",1
173,Industrial Zapopan Norte,3,"MAQUINARIA EN GENERAL (COMPRA VENTA DE MAQ. BORDADORAS)
",1
173,Industrial Zapopan Norte,3,"MAQUINARIA EN GENERAL
",1
173,Industrial Zapopan Norte,3,"MINI-SUPER
",1
173,Industrial Zapopan Norte,3,"OFICINA ADMINISTRATIVA
",13
173,Industrial Zapopan Norte,3,"PANADERIA
",1
173,Industrial Zapopan Norte,3,"PINTURAS
",1
173,Industrial Zapopan Norte,3,"PRESTACION DE SERVICIOS
",1
173,Industrial Zapopan Norte,3,"REFACCIONARIA
",3
173,Industrial Zapopan Norte,3,"REGALOS
",1
173,Industrial Zapopan Norte,3,"RENTA DE SISTEMA DE COMPUTO
",1
173,Industrial Zapopan Norte,3,"SALA DE EXHIBICION
",1
173,Industrial Zapopan Norte,3,"TALLER DE APARATOS ELECTRONICOS Y ELECTRICOS
",1
173,Industrial Zapopan Norte,3,"TALLER DE LAMINADO Y PINTURA
",1
173,Industrial Zapopan Norte,3,"TALLER DE TORNO
",1
173,Industrial Zapopan Norte,3,"TRANSFORMACION DE ALIMENTOS
",1
175,Ixcatán Poblado,RN,ABARROTES EN GENERAL,1
175,Ixcatán Poblado,RN,ABARROTES EN GENERAL CON CERVEZA,1
175,Ixcatán Poblado,RN,ALIMENTOS Y BEBIDAS,3
175,Ixcatán Poblado,RN,ALIMENTOS Y BEBIDAS CON CERVEZA,1
175,Ixcatán Poblado,RN,"PAPELERIA, BONETERIA Y MERCERIA",2
175,Ixcatán Poblado,RN,TORTILLERIA,1
175,Ixcatán Poblado,RN,VIDEOJUEGOS,1
175,Ixcatán Poblado,RN,VINATERIA,1
177,Jardines de Santa Ana  ,8,ABARROTES EN GENERAL,6
180,Jardines Tapatíos,7,ABARROTES EN GENERAL,9
180,Jardines Tapatíos,7,ABARROTES EN GENERAL CON CERVEZA Y VINOS Y LICORES,11
180,Jardines Tapatíos,7,ALIMENTOS,1
180,Jardines Tapatíos,7,CALZADO,1
180,Jardines Tapatíos,7,CARNICERÍA,2
180,Jardines Tapatíos,7,ESTÉTICA,2
180,Jardines Tapatíos,7,ESTUDIO FOTOGRÁFICO,1
180,Jardines Tapatíos,7,PAPELERIA,3
180,Jardines Tapatíos,7,REFACCIONARIA Y TALLER DE MOTOS,1
180,Jardines Tapatíos,7,ROSTICERIA,1
180,Jardines Tapatíos,7,TAPICERÍA,1
180,Jardines Tapatíos,7,TORTILLERIA,1
180,Jardines Tapatíos,7,VIDEOJUEGOS,1
181,Jardines Tepeyac,5A,ALIMENTOS Y BEBIDAS,6
181,Jardines Tepeyac,5A,ALIMENTOS Y BEBIDAS CON CERVEZA Y VINOS GENEROSOS,2
181,Jardines Tepeyac,5A,ARTESANIAS Y ARTICULOS DE DECORACIÓN,4
181,Jardines Tepeyac,5A,ARTICULOS DE BELLEZA,1
181,Jardines Tepeyac,5A,AUTOBAÑOS,1
181,Jardines Tepeyac,5A,BANCO,1
181,Jardines Tepeyac,5A,BAR,1
181,Jardines Tepeyac,5A,CONSULTORIO MEDICO,1
181,Jardines Tepeyac,5A,DISEÑO E IMPRESIÓN DIGITAL,1
181,Jardines Tepeyac,5A,EQUIPO,1
181,Jardines Tepeyac,5A,ESTETICA Y CLINICA DE BELLEZA,7
181,Jardines Tepeyac,5A,FERRETERIA Y MATERIALES DE CONSTRUCCION,5
181,Jardines Tepeyac,5A,GASOLINERIA,2
181,Jardines Tepeyac,5A,INSTALACIÓN DE ALARMAS,1
181,Jardines Tepeyac,5A,JUGUETERIA,1
181,Jardines Tepeyac,5A,LIBRERIA Y REGALOS,2
181,Jardines Tepeyac,5A,MINISUPER CON VINOS Y LICORES,2
181,Jardines Tepeyac,5A,MUEBLERIA Y ELECTRODOMESTICOS,4
181,Jardines Tepeyac,5A,OFICINA ADMINISTRATIVA,2
181,Jardines Tepeyac,5A,OPTICA,1
181,Jardines Tepeyac,5A,PRODUCTOS NATURISTAS,1
181,Jardines Tepeyac,5A,RESTAURANT BAR,3
181,Jardines Tepeyac,5A,"ROPA, CALZADO Y ACCESORIOS DE VESTIR",14
181,Jardines Tepeyac,5A,SUPERFARMACIA CON CERVEZA,1
181,Jardines Tepeyac,5A,SUPERMERCADO CON CERVEZA Y VINOS Y LICORES,2
181,Jardines Tepeyac,5A,TALLER MECANICO,2
181,Jardines Tepeyac,5A,TELEFONOS CELULARES,3
181,Jardines Tepeyac,5A,TIENDA DEPARTAMENTAL,1
181,Jardines Tepeyac,5A,TINTORERIA,2
181,Jardines Tepeyac,5A,VENTA DE BOLETOS,1
181,Jardines Tepeyac,5A,"VETERINARIA, ESTETICA CANINA Y MASCOTAS",2
181,Jardines Tepeyac,5A,VIDEO BAR,1
181,Jardines Tepeyac,5A,VIDEOJUEGOS,1
182,Jardines del Ixtépete,8,ABARROTES EN GENERAL,5
182,Jardines del Ixtépete,8,ABARROTES EN GENERAL,21
182,Jardines del Ixtépete,8,ALIMENTOS Y BEBIDAS,2
182,Jardines del Ixtépete,8,CONSULTORIO MEDICO,1
182,Jardines del Ixtépete,8,ESCUELA PREESCOLAR,2
182,Jardines del Ixtépete,8,ESTÉTICA,1
182,Jardines del Ixtépete,8,FABRICA,4
182,Jardines del Ixtépete,8,FARMACIA,2
182,Jardines del Ixtépete,8,FERRETERIA Y MATERIALES PARA CONSTRUCCIÓN,2
182,Jardines del Ixtépete,8,MINISÚPER CON VINOS Y LICORES,1
182,Jardines del Ixtépete,8,NEVERÍA Y PALETERIA,1
182,Jardines del Ixtépete,8,PAPELERIA,1
182,Jardines del Ixtépete,8,PRODUCTOS NATURISTAS,1
182,Jardines del Ixtépete,8,RESTAURANT CAMPESTRE,1
182,Jardines del Ixtépete,8,ROPA Y ACCESORIOS DE VESTIR,2
182,Jardines del Ixtépete,8,SERVIFIESTAS,2
182,Jardines del Ixtépete,8,TALLER MECANICO,2
182,Jardines del Ixtépete,8,TORTILLERIA,1
182,Jardines del Ixtépete,8,VIDEOJUEGOS,1
183,Jardín Real,4,ABARROTES EN GENERAL,1
183,Jardín Real,4,ABARROTES EN GENERAL CON CERVEZA Y VINOS Y LICORES,3
183,Jardín Real,4,ACADEMIA DE ACTIVIDADES TÉCNICAS Y DE CAPACITACIÓN,1
183,Jardín Real,4,AGENCIA DE MOTOCICLETTAS,1
183,Jardín Real,4,ALIMENTOS Y BEBIDAS,5
183,Jardín Real,4,ALIMENTOS Y BEBIDAS CON CERVEZA Y VINOS GENEROSOS,10
183,Jardín Real,4,ARTICULOS DE DECORACIÓN,2
183,Jardín Real,4,AUTOBAÑO,1
183,Jardín Real,4,BANCO,2
183,Jardín Real,4,CAFETERIA,2
183,Jardín Real,4,"CARNICERIA, CARNITAS Y CHICHARRON Y POLLO",2
183,Jardín Real,4,CASA DE CAMBIO,1
183,Jardín Real,4,CLINICA,2
183,Jardín Real,4,ESCUELA PREESCOLAR,1
183,Jardín Real,4,ESTETICA Y CLINICA DE BELLEZA,10
183,Jardín Real,4,FONDA,1
183,Jardín Real,4,GIMNASIO,3
183,Jardín Real,4,JUGUETERIA,1
183,Jardín Real,4,MARCOS Y MOLDURAS,2
183,Jardín Real,4,MATERIALES DE CONSTRUCCION,3
183,Jardín Real,4,MINISUPER CON VINOS Y LICORES,2
183,Jardín Real,4,OFICINA ADMINISTRATIVA,2
183,Jardín Real,4,PRESTACIÓN DE SERVICIOS,1
183,Jardín Real,4,RESTAURANT BAR,4
183,Jardín Real,4,ROPA Y ACCESORIOS DE VESTIR,2
183,Jardín Real,4,TALLER DE COSTURA,1
183,Jardín Real,4,TELEFONOS CELULARES,1
183,Jardín Real,4,TINTORERIA,1
183,Jardín Real,4,VETERINARIA Y ESTETICA CANINA,2
183,Jardín Real,4,VIDEOCLUB,1
183,Jardín Real,4,VIDEOJUEGOS,1
183,Jardín Real,4,VINATERIA,1
183,Jardín Real,4,VIVERO,1
184,Jardines de Chapalita,5A,"AGENCIA DE MENSAJERIA Y PAQUETERIA, EMPAQUES Y VENTA DE BOLETOS",1
184,Jardines de Chapalita,5A,ALIMENTOS Y BEBIDAS,1
184,Jardines de Chapalita,5A,ESTETICA,1
184,Jardines de Chapalita,5A,OFICINA ADMINISTRATIVA,1
184,Jardines de Chapalita,5A,PRESTACIÓN DE SERVICIOS,1
185,Jardines de Guadalupe,5A,ABARROTES EN GENERAL,8
185,Jardines de Guadalupe,5A,ABARROTES EN GENERAL CON CERVEZA,1
185,Jardines de Guadalupe,5A,ACADEMIA DE ACTIVIDADES DEPORTIVAS Y DE ESPARCIMIENTO,3
185,Jardines de Guadalupe,5A,ACADEMIA DE ACTIVIDADES TECNICAS Y DE CAPACITACIÓN,2
185,Jardines de Guadalupe,5A,AGENCIA DE AUTOS,4
185,Jardines de Guadalupe,5A,AGENCIA DE MENSAJERIA Y PAQUETERIA,1
185,Jardines de Guadalupe,5A,AGENCIA DE VIAJES,1
185,Jardines de Guadalupe,5A,ALIMENTOS Y BEBIDAS,12
185,Jardines de Guadalupe,5A,ALIMENTOS Y BEBIDAS CON CERVEZA Y VINOS GENEROSOS,3
185,Jardines de Guadalupe,5A,ALUMINIO Y VIDRIERIA,1
185,Jardines de Guadalupe,5A,ARTICULOS DE DECORACIÓN,2
185,Jardines de Guadalupe,5A,ARTICULOS DEPORTIVOS,1
185,Jardines de Guadalupe,5A,ASILOS,1
185,Jardines de Guadalupe,5A,AUTOBAÑO,1
185,Jardines de Guadalupe,5A,BAR EN DISCOTEQUE,1
185,Jardines de Guadalupe,5A,BODEGA,2
185,Jardines de Guadalupe,5A,CAFETERIA,1
185,Jardines de Guadalupe,5A,CAFETERIA CON CERVEZA Y VINOS GENEROSOS,1
185,Jardines de Guadalupe,5A,CARNICERIA,2
185,Jardines de Guadalupe,5A,CASA DE CAMBIO,1
185,Jardines de Guadalupe,5A,CLINICA,5
185,Jardines de Guadalupe,5A,CONSULTORIO DENTAL,3
185,Jardines de Guadalupe,5A,CONSULTORIO MEDICO,9
185,Jardines de Guadalupe,5A,EQUIPO,1
185,Jardines de Guadalupe,5A,ESCUELA PARA ARTES MARCIALES,1
185,Jardines de Guadalupe,5A,ESCUELA PREESCOLAR,6
185,Jardines de Guadalupe,5A,ESCUELA PREESCOLAR Y PRIMARIA,3
185,Jardines de Guadalupe,5A,ESCUELA PRIMARIA,2
185,Jardines de Guadalupe,5A,ESCUELA PRIMARIA Y SECUNDARIA,2
185,Jardines de Guadalupe,5A,ESTETICA Y CLINICA DE BELLEZA,13
185,Jardines de Guadalupe,5A,EXHIBICIÓN DE JUEGOS DE MADERA,1
185,Jardines de Guadalupe,5A,FERRETERIA Y MATERIALES DE CONSTRUCCIÓN,3
185,Jardines de Guadalupe,5A,FLORERIA,2
185,Jardines de Guadalupe,5A,FUENTE DE SODAS,2
185,Jardines de Guadalupe,5A,GASOLINERIA,1
185,Jardines de Guadalupe,5A,GIMNASIO Y FUENTE DE SODAS,4
185,Jardines de Guadalupe,5A,GUARDERIA,1
185,Jardines de Guadalupe,5A,IMPRENTA,1
185,Jardines de Guadalupe,5A,INMOBILIARIA,1
185,Jardines de Guadalupe,5A,INSTALACIÓN DE EQUIPO DE SONIDO,1
185,Jardines de Guadalupe,5A,JUGUETERIA,1
185,Jardines de Guadalupe,5A,LAVANDERIA Y TINTORERIA,3
185,Jardines de Guadalupe,5A,MAQUINAS TRAGAMONEDAS,1
185,Jardines de Guadalupe,5A,MATERIAL DISCOGRAFICO,1
185,Jardines de Guadalupe,5A,MINISUPER CON VINOS Y LICORES,3
185,Jardines de Guadalupe,5A,MUEBLERIA,5
185,Jardines de Guadalupe,5A,NOVEDADES Y REGALOS,1
185,Jardines de Guadalupe,5A,OFICINA ADMINISTRATIVA,27
185,Jardines de Guadalupe,5A,OPTICA,1
185,Jardines de Guadalupe,5A,PANADERIA Y REPOSTERIA,2
185,Jardines de Guadalupe,5A,"PAPELERIA, FOTOCOPIAS Y REGALOS",7
185,Jardines de Guadalupe,5A,PIZZERIA,1
185,Jardines de Guadalupe,5A,PLANCHADURIA,1
185,Jardines de Guadalupe,5A,PRESTACIÓN DE SERVICIOS,1
185,Jardines de Guadalupe,5A,REFACCIONARIA,2
185,Jardines de Guadalupe,5A,RENTA DE SISTEMA DE COMPUTO,1
185,Jardines de Guadalupe,5A,RESTAURANT,1
185,Jardines de Guadalupe,5A,RESTAURANT BAR,5
185,Jardines de Guadalupe,5A,"ROPA, CALZADO Y ACCESORIOS DE VESTIR",7
185,Jardines de Guadalupe,5A,SALON DE FIESTAS INFANTILES,4
185,Jardines de Guadalupe,5A,SERVICIOS FUNERARIOS,1
185,Jardines de Guadalupe,5A,SERVIFIESTAS,3
185,Jardines de Guadalupe,5A,SUPERFARMACIA,1
185,Jardines de Guadalupe,5A,SUPERFARMACIA CON CERVEZA Y VINOS Y LICORES,2
185,Jardines de Guadalupe,5A,TALLER DE APARATOS ELECTRICOS Y ELECTRONICOS,3
185,Jardines de Guadalupe,5A,TALLER DE CALZADO Y COSTURA,1
